     -0.02747642     -0.03824830     -0.03903232      0.10585804      0.04108248      0.36241891      0.83562387     -0.30245117     -0.24954652
     -0.08206237      0.00263266      0.30249541     -0.93351615      0.11776869     -0.01337830      0.12115481      0.00811369     -0.03886114
     -0.04547425     -0.12199863      0.92636618      0.29507918     -0.08658018     -0.09483881     -0.02253432     -0.09412796     -0.10938009
     -0.20822834      0.71893134      0.13912368      0.11464328      0.13724153     -0.09546697      0.30327875      0.44158647      0.30389871
      0.16282751     -0.56836458     -0.01506974     -0.00001859     -0.20763861     -0.27622477      0.39224104      0.53500278      0.30120904
     -0.07455977      0.26579076     -0.07177460     -0.11078240     -0.89377171     -0.24576595      0.07569535     -0.14701101     -0.14071600
      0.75042282      0.18587121      0.12904906     -0.06210851     -0.11036740      0.22828290      0.01481958     -0.24790147      0.50580387
      0.58907082      0.19294639      0.00190700     -0.00044187      0.10905483     -0.17753064      0.02165442      0.34065493     -0.67515823
      0.06980736      0.03639733     -0.08618186      0.03156677      0.30347293     -0.79374679      0.18519480     -0.46824956      0.09845729
