  199.151910 cm^{-1} ... 0 
  292.613163 cm^{-1} ... 0 
  380.645186 cm^{-1} ... 0 
  414.583513 cm^{-1} ... 0 
  473.304617 cm^{-1} ... 0 
  517.480308 cm^{-1} ... 0 
  547.417960 cm^{-1} ... 0 
  603.511094 cm^{-1} ... 0 
  697.693923 cm^{-1} ... 0 
