     -0.01165664     -0.00038771     -0.00012297     -0.00697442     -0.00961054      0.00356844     -0.00957327      0.01146530     -0.01793990      0.04256700     -0.10900873      0.06788703     -0.02779304     -0.00902885      0.02134822      0.06282175     -0.03952887     -0.00914503     -0.49722192      0.22600470     -0.03033187     -0.41574473      0.43754495      0.50420700     -0.14315256      0.05617187     -0.17445032     -0.01529232     -0.01849255     -0.02488083      0.00521965      0.00349515     -0.00193099      0.00440018     -0.02484234     -0.01249217     -0.00074441      0.00413194     -0.00166254      0.00246191     -0.00034612      0.00226987      0.00413933     -0.00104681     -0.00196119      0.00209906      0.00130539     -0.00137852     -0.00024008     -0.00224471     -0.00144829     -0.00051236     -0.00180103      0.00039511     -0.00181458     -0.00430443     -0.00183170      0.00017810      0.00039537     -0.00250697     -0.00047026      0.00039580     -0.00018886     -0.00004680     -0.00016654     -0.00023057     -0.00016776     -0.00004255      0.00017516      0.00030776      0.00048203     -0.00070305     -0.00053838      0.00002921      0.00032654
     -0.01442464     -0.01147688      0.03561226      0.02007702      0.03501299     -0.00873752      0.04298498     -0.10528606      0.03178082     -0.22269266      0.76207011     -0.43801120      0.21563410      0.07670677      0.14495749     -0.15736670     -0.02010783      0.00456813     -0.22659845      0.09151888      0.01737237     -0.02881782     -0.00248726     -0.01876861      0.00786603      0.00082202     -0.02450243     -0.00089159     -0.00052332     -0.00145525     -0.00111535      0.00134104     -0.00062805     -0.00306325     -0.00275874      0.00247060     -0.00046683     -0.00130626      0.00058753     -0.00009720     -0.00002991      0.00221612      0.00088178      0.00074843     -0.00027203      0.00029049     -0.00072407      0.00118835     -0.00121742      0.00049667     -0.00099294     -0.00029396     -0.00080433      0.00018927     -0.00058247     -0.00101156     -0.00123318      0.00192055     -0.00342303      0.00261829     -0.00372509      0.00114773     -0.00056910      0.00000360      0.00044215     -0.00024410     -0.00012321      0.00130063     -0.00002568     -0.00007058     -0.00019293     -0.00042528     -0.00021212     -0.00006200      0.00006156
      0.00743299     -0.00467036      0.00493474      0.00515583      0.01836143     -0.01306644      0.01943794     -0.00741148      0.04028683     -0.06781679      0.13440077     -0.10252941      0.06155162      0.03971669      0.02868968     -0.01827135      0.03939662      0.03539924      0.76952751     -0.14147408     -0.01306368     -0.17417742      0.17870402      0.47856975     -0.12990012      0.09133659     -0.15692204     -0.00896136     -0.01119287     -0.02515551      0.00461276      0.00326495     -0.00229660      0.00465521     -0.01295062     -0.01137417     -0.00152730      0.00524577     -0.00035876      0.00159806      0.00029200      0.00234834      0.00190486     -0.00104991      0.00088142     -0.00071364     -0.00000863     -0.00226365     -0.00075306      0.00029798     -0.00145328     -0.00041910      0.00024585     -0.00175695     -0.00114633      0.00352432      0.00367004     -0.00052431     -0.00067224     -0.00361534      0.00125553     -0.00119119     -0.00038921     -0.00028053     -0.00000820     -0.00012443      0.00005547      0.00011363     -0.00054285     -0.00241803     -0.00069185      0.00182471      0.00026804     -0.00006705      0.00045067
      0.03336358     -0.02225864     -0.06972707     -0.13609338     -0.11679891     -0.01104277      0.22740478     -0.68259176      0.04390587      0.02964524     -0.07313988      0.02982959     -0.00255408     -0.04013520     -0.10943454     -0.09312406      0.04098784      0.00511095      0.07122622      0.03386295      0.33032105     -0.44079541     -0.07161703     -0.17134888      0.03314088     -0.02875750      0.04282776      0.00113533      0.00317883      0.23194776      0.03118198     -0.00712649      0.01638159      0.00786638      0.03074302      0.00685495      0.00628066     -0.00795942     -0.00295310     -0.00090136      0.00252317      0.00067840     -0.00130283      0.00233397      0.00078071     -0.00163988      0.00045544      0.00078141     -0.00210377      0.00219854      0.00084968      0.00065429      0.00121346      0.00027601      0.00011799     -0.00008047     -0.00026951      0.00022050      0.00004761     -0.00671949      0.01139745     -0.00005713      0.00005723      0.00003352     -0.00009655      0.00007997      0.00008493      0.00008822      0.00002513      0.00010186      0.00002393     -0.00011952     -0.00005778      0.00004924     -0.07890995
     -0.03663557      0.01771288      0.05624614      0.10553443      0.08670401      0.00483192     -0.16975144      0.50670390     -0.03235188     -0.02016704      0.04349438     -0.01629172     -0.00042172      0.01734952      0.06316240      0.02458827     -0.04801426     -0.02155334     -0.02159432     -0.29779485      0.45246489     -0.48089535     -0.08731839     -0.08544114      0.28611593     -0.00046633      0.04748478      0.00123873      0.00741496      0.15313088      0.01420494     -0.00205080      0.00085823     -0.00317169      0.00185256      0.00443080     -0.00150282     -0.00017209      0.00118278     -0.00102786     -0.00022526     -0.00128314     -0.00100241      0.00004793      0.00027177      0.00077370     -0.00137093      0.00159155     -0.00087714      0.00012492      0.00034889     -0.00022760      0.00028201      0.00014156     -0.00013664     -0.00014429     -0.00030974     -0.00012190      0.00040938      0.00611994     -0.00728006     -0.00002274      0.00005441      0.00006643      0.00012664     -0.00002500      0.00001612     -0.00003315     -0.00004337      0.00001356      0.00006050      0.00002138      0.00005971      0.00001847     -0.17786834
     -0.07002906     -0.00393277     -0.00221829     -0.02948469     -0.02908432     -0.00276159      0.08509604     -0.27139667      0.02429124      0.02477021     -0.08029368      0.02361030      0.01620224      0.08270668      0.28742379     -0.07693287     -0.32184738     -0.08284499     -0.20591701     -0.71450706      0.04684521      0.16800092      0.01629763      0.17192416     -0.01715982      0.04066857     -0.01928589     -0.00052704     -0.00003540     -0.23833824     -0.03526973      0.00823642     -0.02033329     -0.01179467     -0.02914609     -0.00243684     -0.00687224      0.00779137      0.00430457      0.00015897     -0.00244079     -0.00075725      0.00170713     -0.00261744     -0.00099037      0.00140193      0.00057775     -0.00223006      0.00424147     -0.00334850     -0.00128739     -0.00085418     -0.00070354     -0.00057406     -0.00012793     -0.00048417      0.00012388      0.00009097      0.00008070      0.01299580     -0.01947608      0.00017613     -0.00021251     -0.00006762     -0.00002055     -0.00010063     -0.00006681      0.00003914     -0.00000560     -0.00015422      0.00025715      0.00026577     -0.00004826     -0.00003953     -0.14973915
      0.02721289      0.00547328      0.00634781      0.02999225      0.02119815      0.00919333     -0.03020819      0.09245084     -0.00955817      0.01204019     -0.06285342      0.04863111     -0.05821389      0.03491872     -0.11297958     -0.77947433     -0.04989992      0.01185481      0.00295860      0.02853009     -0.04574176     -0.00391570      0.06062366      0.19812244     -0.03629396     -0.24242528      0.49109481      0.01081911      0.02076939      0.04332858     -0.00414157     -0.00674537      0.00736771     -0.00395518      0.06004012      0.02527816      0.00815649     -0.01037618      0.00157781     -0.00288853      0.00098233      0.00016727     -0.00088082      0.00270233      0.00008641     -0.00188914      0.00202121     -0.00115475      0.00149033      0.00053673      0.00046715      0.00026097      0.00154884      0.00035762      0.00022194     -0.00042967     -0.00109854      0.00072110     -0.00070916      0.00524699      0.00019548      0.00007347      0.00011539      0.00008596      0.00029282     -0.00007409      0.00009323      0.00012812     -0.00001760      0.00013071     -0.00064887     -0.00043827     -0.00001528     -0.00000286     -0.00023244
     -0.03498799      0.00350212      0.01070731      0.02020733      0.00984847     -0.00047634     -0.02518004      0.06325297     -0.00986001      0.01398944     -0.06105755      0.04228094     -0.03855629     -0.03888426     -0.17677214     -0.55481291     -0.06604092     -0.00709472     -0.00608137     -0.00111935     -0.02229646     -0.00041236      0.01713029     -0.23984316      0.05810312      0.33149895     -0.67774592     -0.01386851     -0.02597289     -0.05952861      0.00288165      0.00855234     -0.00604689      0.00354562     -0.06814216     -0.02826097     -0.00815134      0.00981983     -0.00388508      0.00430768      0.00089655      0.00243811      0.00224388     -0.00105381     -0.00053209      0.00177599     -0.00355285      0.00296250     -0.00071559     -0.00174395     -0.00171597     -0.00190247      0.00295761     -0.00034027     -0.00009033      0.00050205     -0.00010627      0.00062480     -0.00059916     -0.00344304     -0.00358957      0.00036689     -0.00031735     -0.00005072     -0.00019084     -0.00001478      0.00001298      0.00023080      0.00001493     -0.00011293      0.00010917      0.00011186     -0.00008882     -0.00000026      0.00059875
      0.03763994     -0.00406259     -0.01067313     -0.02668742     -0.02173597     -0.00929653     -0.00038119      0.02775340     -0.00383567      0.01304002     -0.02627531      0.01261191     -0.00106613     -0.05680220     -0.03545617     -0.03948925      0.01889058     -0.00864268     -0.11284996      0.16656607      0.30770452      0.12297594     -0.74800158      0.47830498     -0.16738373      0.06189720     -0.13229490     -0.00490654     -0.00762309     -0.02511219     -0.00048234      0.00319602      0.00035607     -0.00078629     -0.00923366      0.00188877     -0.00108358     -0.00316594     -0.00202405     -0.00123499      0.00559976      0.00173093      0.00076089      0.00124816     -0.00152947     -0.00048851      0.00134309     -0.00241208     -0.00018917     -0.00027554      0.00012071      0.00014163     -0.00657320     -0.00074379     -0.00042590     -0.00042864      0.00015626     -0.00005953      0.00020699     -0.00548745      0.00495340      0.00043467     -0.00042298     -0.00011765     -0.00087602      0.00013372      0.00016579      0.00054948      0.00014375      0.00010366      0.00242641      0.00115013     -0.00021717     -0.00005097      0.00047896
      0.03112369      0.00370535      0.03551113      0.04237865      0.02641218     -0.00901410     -0.02175446     -0.02759326     -0.01140290     -0.03943378      0.12850956     -0.05778144      0.01662059     -0.24231472     -0.66071972      0.09633603      0.17353551      0.00738864     -0.11215936     -0.28672664      0.05798512      0.07042521      0.07935783      0.07547580     -0.05893075      0.11067072      0.12047315      0.01125348      0.02118903     -0.05151601     -0.00621369      0.00506024     -0.08258936      0.04325453     -0.12832720     -0.16110408     -0.00340244      0.10793129      0.02513678      0.04173371     -0.06666481      0.00143724      0.01543792     -0.00614180     -0.00466609     -0.07119206      0.20332231     -0.25134198      0.25046952     -0.08872499     -0.01780251     -0.00848212      0.00194326     -0.00061068      0.00173940      0.00485763     -0.00106733      0.00509021     -0.00544110      0.07353104     -0.18110088     -0.00063234      0.00121087     -0.00007441      0.00027191      0.00029968      0.00008122     -0.00078030      0.00023984      0.00119586     -0.00208265     -0.00213325     -0.00022585      0.00000934      0.00212641
