     -0.00115480     -0.00335352     -0.01322477     -0.00333057     -0.00333780      0.01182307      0.00265834      0.00789763      0.03837855      0.03953083      0.21917982      0.03216705     -0.27215976     -0.15363995     -0.04283693      0.28188030      0.84216857     -0.01117144     -0.24261171      0.00929560      0.00943800     -0.00169936      0.00042899      0.00556381     -0.00518519      0.00189090     -0.00228168     -0.00173493     -0.00258834     -0.00000302     -0.00326369      0.00168988      0.00052852      0.00100473     -0.00025365      0.00000390      0.00020821      0.00040900     -0.00038930      0.00001104      0.00003679     -0.00016578
     -0.00306354      0.01274692      0.05204056      0.01197605      0.02618179     -0.11490687      0.09665256     -0.08109219     -0.05374183     -0.14828528     -0.93490782     -0.04271915     -0.16898856     -0.06513358      0.04293293      0.05271880      0.15875759      0.01668518     -0.05870910      0.00090006      0.00454630      0.00141572      0.00170641     -0.00066734     -0.00028638     -0.00216555     -0.00130536      0.00151183     -0.00064330      0.00236720      0.00310740     -0.00123999      0.00072054     -0.00307055     -0.00004706      0.00008772      0.00002396      0.00003714      0.00010608      0.00004970     -0.00082346      0.00092996
     -0.02099986      0.01777415      0.07206944      0.01849128     -0.05485068     -0.01396412      0.04320212     -0.01473022     -0.00397254     -0.02210233     -0.09030362     -0.10857425      0.80403588      0.39377136      0.00770272     -0.11327145      0.35151468     -0.04752326     -0.16590958      0.00006590      0.00870402     -0.00297234      0.00242252      0.00085443     -0.00350613      0.00451153     -0.00177211     -0.00021926     -0.00327702      0.00046661      0.00662325     -0.00165669     -0.00052573      0.00216922     -0.00189719      0.00291165      0.00056414      0.00020536     -0.00191393     -0.00022486     -0.00059298      0.00056409
      0.07011466      0.03418855     -0.00535100     -0.23047519      0.27198001     -0.46929651     -0.32172511      0.22734420      0.04375720     -0.01221350      0.02478175     -0.10816655      0.12597649     -0.01660107      0.40376761      0.28616151      0.03844659      0.37687367      0.23720012     -0.07607123     -0.02289890      0.02116983     -0.02258198      0.06313802     -0.03561641      0.02548102      0.04397518      0.00580640      0.00745244      0.01008479      0.00019935     -0.00363763      0.00382339     -0.00065336      0.02856513      0.00094448     -0.00055981     -0.00139655      0.00073988      0.00052101     -0.00034865      0.00015539
      0.07870727     -0.00470866     -0.02168645      0.14579908     -0.19114260      0.44559125      0.25452699     -0.18357794      0.17931301     -0.01064004     -0.00310916     -0.03968496      0.04949108      0.07357345      0.60689473      0.45605882     -0.07827988      0.02301963      0.08565571      0.03006845     -0.02513004      0.00880180     -0.01290047     -0.00389641      0.04024216     -0.02624558     -0.02902847     -0.00880754      0.00368024      0.00495524     -0.00148573     -0.00424230     -0.00341471     -0.00099339     -0.03699750     -0.00053965     -0.00065833     -0.00045773      0.00053987      0.00062099     -0.00017982     -0.00025853
      0.02206294     -0.02216236      0.00274015      0.02118423      0.08434704     -0.30085105     -0.11066144      0.13205896     -0.18372391      0.11716796      0.00552568      0.19764209     -0.08876668      0.23976793      0.25321327      0.22661216     -0.14876573     -0.67736446     -0.30647057      0.05057423      0.08466406     -0.03788590      0.02934961     -0.08887739     -0.02888582      0.02119377      0.01349232      0.02072898     -0.00314831     -0.01588718     -0.00019800      0.00398400     -0.00449424      0.00184730     -0.08264517     -0.00234900      0.00012012      0.00260997     -0.00073956     -0.00034054     -0.00015524     -0.00062448
      0.02274426     -0.02661962     -0.01716561      0.06348199     -0.16286986      0.42041195     -0.51362343      0.39957104     -0.15836226      0.00912316     -0.15552281      0.02007381      0.03281200      0.04533855     -0.13030842      0.11770640      0.13993821     -0.23118857      0.45878187      0.00091788     -0.01748799      0.00790945     -0.00333817     -0.00189577      0.00157396      0.00021670      0.00838279      0.00115873      0.00228196      0.00200751     -0.00082095     -0.00095030     -0.00012881     -0.00096785      0.00302401     -0.00027930     -0.00035709     -0.00031743      0.00043024      0.00011756     -0.00001300      0.00009000
     -0.00749480     -0.01020766     -0.01313920      0.02643237     -0.09376366      0.28946133     -0.34688477      0.28378058     -0.08301119      0.02316176     -0.07061358      0.01577438     -0.02058788     -0.01683143      0.08874132     -0.01866689     -0.18312433      0.38973737     -0.70548786      0.00469685      0.02333100     -0.00931325      0.00425681      0.00434938     -0.00380249      0.00064839     -0.00850254     -0.00056267     -0.00157845     -0.00279777      0.00180841      0.00026661      0.00048669      0.00048656     -0.00012521      0.00005392      0.00056693      0.00036489     -0.00036401     -0.00015137     -0.00009285     -0.00017148
     -0.01165049     -0.00670998     -0.00837234     -0.00576680     -0.01732767      0.05861791     -0.08607591      0.05831769      0.01174416     -0.01898040      0.02987514     -0.05201998     -0.09392088     -0.20404928      0.59442662     -0.71176791      0.20446292     -0.16355726      0.04402443      0.01075409      0.00245654      0.00067430      0.00117126     -0.00237916     -0.00264142      0.00102664      0.00462329      0.00009327     -0.00166421     -0.00038264     -0.00054284      0.00077361      0.00024204      0.00115386      0.00049398      0.00016799      0.00070508     -0.00020467     -0.00031466     -0.00021868      0.00003665     -0.00014912
      0.00301054      0.17554864     -0.00166435     -0.07381168     -0.07393130     -0.00080336     -0.03545873     -0.07098955     -0.08956532     -0.06450673      0.02677951     -0.07571269     -0.07093677      0.10835211      0.00953695     -0.00864898      0.00523507      0.01313885      0.00408629      0.00421063      0.00849146      0.02854173      0.03668735      0.00414676      0.01318727      0.00204906      0.01858513     -0.01114323     -0.13250396     -0.07535645      0.00073859      0.04124602     -0.11325953     -0.05372358      0.01149213      0.00082021     -0.26769696     -0.31123113     -0.01788989      0.32953574     -0.55249447     -0.53831396
     -0.00072167     -0.08692314      0.09239440     -0.07695484      0.05128987      0.03557964      0.00140861      0.04532639      0.20727890      0.11730232     -0.04460311      0.09006559      0.03964764     -0.05572645     -0.02373438     -0.00498085     -0.00994285     -0.03412279      0.00108217      0.19023583      0.21106322     -0.36542988     -0.23392307      0.22670571     -0.19207439     -0.25548634      0.01194009     -0.09725524      0.45288969      0.27162384      0.04256238      0.01292948      0.33906694      0.15025928     -0.01221526      0.00191380     -0.05484365     -0.06741585     -0.00375736      0.07449124     -0.13383452     -0.13009922
      0.00442814      0.15308266     -0.20804542      0.14671355      0.04967070     -0.02718889      0.31388488      0.43552258     -0.00892445     -0.09544872      0.01094364     -0.13999522      0.03009283     -0.08363252     -0.02197105      0.01278632     -0.01781977     -0.04501083     -0.01806705      0.05951260      0.00223261      0.11036590     -0.16057356      0.09069694     -0.12061259      0.03655641     -0.12477108      0.06549872     -0.03101250     -0.05059475     -0.23784970     -0.64218231      0.05423630      0.11897133     -0.01172806     -0.00017511     -0.01080337     -0.01920937     -0.00039724      0.04600578     -0.03416287     -0.03506763
     -0.07329407      0.07472232      0.12799706     -0.01968981      0.03475558      0.01312521     -0.02757024      0.00892696      0.05083826     -0.13371620      0.01507339     -0.02409261      0.09111028     -0.18418621     -0.00574520      0.05415411     -0.03117387     -0.05922953     -0.02278424      0.26238699     -0.23560018     -0.02161066      0.45035522      0.01736689     -0.31624355     -0.00338008     -0.08889541     -0.11546424      0.19898291     -0.32653566     -0.33731283      0.15158907      0.02313166      0.04626720     -0.02796456     -0.18107744      0.00332343      0.01607336     -0.34574156     -0.00749870     -0.07334506      0.07017340
