   81.922099 cm^{-1} ... 1 
   71.404564 cm^{-1} ... 0 
  113.970392 cm^{-1} ... 0 
  138.240323 cm^{-1} ... 0 
  142.160861 cm^{-1} ... 0 
  160.645882 cm^{-1} ... 0 
  220.887464 cm^{-1} ... 0 
  244.764993 cm^{-1} ... 0 
  277.235724 cm^{-1} ... 0 
  362.511713 cm^{-1} ... 0 
  411.109836 cm^{-1} ... 0 
  413.819695 cm^{-1} ... 0 
  424.529827 cm^{-1} ... 0 
  452.755403 cm^{-1} ... 0 
  553.420683 cm^{-1} ... 0 
  604.122386 cm^{-1} ... 0 
  631.414469 cm^{-1} ... 0 
  702.851199 cm^{-1} ... 0 
  902.677860 cm^{-1} ... 0 
  923.899742 cm^{-1} ... 0 
  939.127036 cm^{-1} ... 0 
 1010.145000 cm^{-1} ... 0 
 1051.561113 cm^{-1} ... 0 
 1169.499896 cm^{-1} ... 0 
 1294.379076 cm^{-1} ... 0 
 1353.164245 cm^{-1} ... 0 
 1393.021536 cm^{-1} ... 0 
 1414.031126 cm^{-1} ... 0 
 1442.928556 cm^{-1} ... 0 
 1613.329825 cm^{-1} ... 0 
 2954.112940 cm^{-1} ... 0 
 3019.019462 cm^{-1} ... 0 
 3024.663939 cm^{-1} ... 0 
 3058.853528 cm^{-1} ... 0 
 3076.122795 cm^{-1} ... 0 
 3118.869753 cm^{-1} ... 0 
