      0.00091126      0.00120700     -0.00948197      0.00327687     -0.00104866     -0.00990522      0.00447823     -0.01968238      0.00460587     -0.00767072     -0.01804221      0.00275401      0.10312814      0.11643431     -0.36490470      0.07049181     -0.01201816      0.11628070     -0.23039752     -0.05271093      0.24357966      0.75552812      0.29586630      0.20691485     -0.01723797     -0.06682188      0.04167128      0.00250206     -0.00278074      0.00191153      0.00693405      0.00268966      0.00173944     -0.00073828     -0.00001418      0.00142345     -0.00123130      0.00048369      0.00241684      0.00002272      0.00130779     -0.00257144      0.00060402     -0.00274453      0.00095625     -0.00235846     -0.00201048     -0.00293962     -0.00191374     -0.00040127      0.00127945      0.00024822      0.00108588     -0.00018859      0.00002378     -0.00113656      0.00015399     -0.00012389     -0.00009374     -0.00006140      0.00003018     -0.00017409     -0.00004395      0.00004576      0.00057905      0.00001001     -0.00005636      0.00014624     -0.00011823
     -0.00308769     -0.00145505      0.00750650      0.00663296     -0.00427173      0.00664151      0.00842876      0.01804123     -0.01218495      0.02409852     -0.06297292      0.02136700      0.06659943     -0.06618076     -0.09421189      0.04447912     -0.06938062     -0.97134523      0.09838650     -0.05898319      0.04200521      0.08921588      0.01558261      0.05344094     -0.00744005     -0.01355386      0.00302195      0.00321652     -0.00029645      0.00049251      0.00147039     -0.00116498     -0.00172090      0.00123832     -0.00116492     -0.00009588     -0.00115759     -0.00235021     -0.00010186     -0.00109609      0.00152551      0.00166007     -0.00117743      0.00165972     -0.00055041      0.00097889     -0.00103501     -0.00068448     -0.00026571      0.00001111      0.00191014      0.00070843      0.00130171     -0.00084284      0.00004580     -0.00034071     -0.00012581      0.00011580     -0.00006411      0.00009482      0.00002329      0.00024245     -0.00025137     -0.00052758      0.00023018     -0.00019578      0.00202466     -0.00125550     -0.00002136
     -0.01316998      0.00077493      0.03279405      0.00402423     -0.00698425      0.00000812      0.01075920      0.05140213     -0.00491456     -0.01297822      0.04646310     -0.00967481     -0.18705792     -0.35914247      0.79169749     -0.14149367      0.03801828     -0.02796222     -0.00199549     -0.04877355      0.06306789      0.34652860      0.17813147      0.13106053     -0.01522569     -0.05616418      0.03964448      0.00871209     -0.00161669      0.00327708      0.00297054     -0.00128936     -0.00152655      0.00144749     -0.00132616      0.00101786     -0.00047815     -0.00220404      0.00218738      0.00025235      0.00105891      0.00033919     -0.00061693      0.00145255      0.00008315      0.00175220     -0.00105564     -0.00057990     -0.00197456      0.00095877     -0.00465401     -0.00068440     -0.00129718      0.00079216      0.00023655      0.00018053      0.00039828      0.00015140     -0.00005717      0.00014300     -0.00066311      0.00069841     -0.00053864     -0.00149106      0.00046547     -0.00038555      0.00276433     -0.00131101     -0.00012608
      0.03437993      0.00005173      0.02095756     -0.01998644      0.05272008     -0.04613024     -0.04132302      0.00031934      0.06431702     -0.00145379     -0.71597903     -0.04304859     -0.24017476      0.22221660      0.12758941      0.06032170     -0.03060128      0.02638383      0.04412892     -0.09660170      0.28917240      0.11022480     -0.30399637     -0.02545297      0.05124672      0.25808240     -0.25389464     -0.03154128      0.01097602      0.00127716      0.03484955     -0.05387021     -0.00820610     -0.03229773      0.01290078      0.01742014      0.03116128      0.00879975      0.01278714      0.03731482     -0.01553947      0.00491995     -0.00032574      0.00848782     -0.00866064      0.00318764      0.00351394      0.00792900     -0.01185277     -0.00037098      0.00049622      0.00138963     -0.00102461      0.00056164     -0.00019458     -0.01617939     -0.00036669      0.00010118      0.00062771     -0.00012370     -0.00011600      0.00018986     -0.00108072      0.00115545     -0.00011287      0.00004968     -0.00004417     -0.00008097      0.00011430
      0.07670319     -0.00225078     -0.00741369      0.01156673     -0.02896101      0.01816884      0.02458203     -0.00228397     -0.03141315     -0.00307263      0.41818701      0.01922565      0.11497595     -0.14063668     -0.01818249     -0.00075918      0.04009119      0.03401795      0.14618790     -0.23212742      0.78009961     -0.09723866     -0.21873979     -0.07852294      0.02198482      0.10747292     -0.10973583     -0.03132974     -0.00537766     -0.03312359      0.00741942      0.02698944     -0.02332268      0.00868311     -0.01035095     -0.00270765     -0.02616574      0.01334226     -0.02936031     -0.03450757      0.01852718      0.00270469     -0.00070494     -0.00274210      0.00192848     -0.00003631     -0.00062976     -0.00308287      0.01084891     -0.00033625      0.00222121      0.00201198     -0.00071793      0.00000385     -0.00025964      0.03755232     -0.00070346     -0.00001952     -0.00011704      0.00001751     -0.00007603      0.00003116     -0.00041835      0.00024298      0.00001819     -0.00001029      0.00008976     -0.00002091      0.00002505
      0.05726999      0.00753272     -0.03919199      0.01279786     -0.04844815      0.06994410      0.01492879     -0.02310284     -0.06342115      0.15503429     -0.33401277      0.10823396      0.13847906      0.25111270      0.10596700     -0.16739408      0.19406976     -0.00959976     -0.00517938     -0.08593224      0.33904181     -0.32596100      0.44394952     -0.02887427     -0.06309695     -0.32924649      0.34580692      0.06939023     -0.01218178      0.04274969     -0.01930425      0.02017430      0.04138557      0.01081737      0.00534652     -0.00086892      0.01929593     -0.02116616      0.03215529      0.02477245     -0.01024738     -0.00717658      0.00129422     -0.00811825      0.01059303     -0.00521354     -0.00447261     -0.00860410      0.01328819      0.00065991     -0.00190920     -0.00288036      0.00189317     -0.00014996      0.00049276      0.07303666     -0.00118971     -0.00025329     -0.00156017      0.00019695      0.00020237     -0.00035362      0.00040565     -0.00131768      0.00036082     -0.00004702     -0.00006057      0.00024582     -0.00026015
      0.01714496      0.00211559     -0.00034245      0.00500424     -0.00511655     -0.00276545      0.00789888     -0.00443293     -0.00216729     -0.03905595      0.35215286     -0.04835377     -0.36775764      0.60323929      0.16509243     -0.07701105      0.01100863     -0.15447908     -0.26048184     -0.01034186      0.00644292      0.07656580      0.14040471     -0.45301561      0.02222386      0.09975722     -0.07652004     -0.01124954      0.00210830     -0.00617418     -0.00209930      0.00026051     -0.00432639     -0.00100205     -0.00055947      0.00023910      0.00112199      0.00330830      0.00000514      0.00578862     -0.00293761      0.00169415     -0.00003621      0.00212069     -0.00176631      0.00065423      0.00111688      0.00149617     -0.00092194     -0.00021488      0.00080098      0.00022535     -0.00002094      0.00002391     -0.00015427     -0.00175351     -0.00034416     -0.00000681      0.00023725     -0.00006247      0.00009201     -0.00001636      0.00007809      0.00010726      0.00000909      0.00003834     -0.00006219      0.00004656      0.00002273
     -0.00751510      0.00076544      0.00113734     -0.00336609      0.00116665     -0.00401516     -0.00212661     -0.00321526      0.00442761     -0.03249737      0.20110138     -0.03407336     -0.23255567      0.40612234      0.07042373     -0.05312386     -0.00839102     -0.03407854      0.00610749     -0.01008114      0.02492518     -0.11105563     -0.28292559      0.77263451     -0.03635444     -0.15594051      0.11420823      0.01462275     -0.00376106      0.00664836      0.00498458      0.00005230      0.00512137      0.00028517      0.00096489      0.00128849     -0.00063656     -0.00459028      0.00098248     -0.00497626      0.00212346     -0.00176959     -0.00021770     -0.00255203      0.00191410     -0.00073932     -0.00142724     -0.00213464      0.00061929      0.00029396     -0.00099657     -0.00037869      0.00009210     -0.00006908      0.00023672     -0.00115011      0.00033567      0.00002791     -0.00045444      0.00007128     -0.00001475     -0.00001956     -0.00012199     -0.00012664      0.00003310     -0.00001528      0.00012307     -0.00004058     -0.00000703
     -0.01087096      0.00634618      0.00188244      0.00075970      0.00997047     -0.01276279      0.00080439     -0.00367055      0.01106542     -0.03154923      0.06503392     -0.03102794     -0.13051734      0.20008078     -0.03977609      0.04658240     -0.04550849      0.08429316      0.91398210      0.06309978     -0.05078396      0.18623373      0.20107808     -0.06833041     -0.00313531     -0.02769621      0.02665095      0.00221645     -0.00097478     -0.00082762     -0.00184366      0.00273314     -0.00034366      0.00019288      0.00053757     -0.00013300      0.00098605      0.00105685      0.00148689      0.00512298     -0.00087484      0.00086634     -0.00043026     -0.00138713      0.00110109     -0.00051675     -0.00057739     -0.00074577     -0.00108908      0.00058796     -0.00115076     -0.00069237      0.00000086      0.00055382      0.00020063     -0.00039349      0.00128950     -0.00002371     -0.00010063      0.00001726     -0.00004558     -0.00003569      0.00008983     -0.00022447      0.00017927      0.00000736     -0.00005178      0.00011583     -0.00014379
      0.62793123     -0.00637695      0.00524660     -0.04007912      0.01962338      0.00463895     -0.05519547     -0.00062384      0.02225991      0.01310770     -0.07081030     -0.00390626     -0.01616127      0.01346722      0.00693396     -0.06826553     -0.05539457      0.00167414      0.00531952      0.01379772     -0.05663674      0.08603654     -0.14342490     -0.07989763     -0.02326255     -0.14568429      0.12541778     -0.05391298     -0.02876202     -0.15262295     -0.13195817      0.28008954     -0.08890961      0.17476819     -0.10709762     -0.10887789     -0.28126067      0.01532106     -0.19984649     -0.34929309      0.14666322     -0.01580828     -0.00004162     -0.03205646      0.02174966     -0.00462110     -0.00805269     -0.01927398      0.02608496      0.00119682      0.00209435     -0.00306758      0.00493269     -0.00276081      0.00080392     -0.24667350     -0.00227448     -0.00038216     -0.00173122      0.00025194      0.00004750      0.00006029      0.01000770     -0.00474928      0.00079432     -0.00024283      0.00096452     -0.00030946     -0.00029660
