  102.316027 cm^{-1} ... 1 
   15.723304 cm^{-1} ... 0 
   74.015295 cm^{-1} ... 0 
   86.307773 cm^{-1} ... 0 
  101.868877 cm^{-1} ... 0 
  125.944761 cm^{-1} ... 0 
  156.984608 cm^{-1} ... 0 
  178.544955 cm^{-1} ... 0 
  180.156058 cm^{-1} ... 0 
  194.301739 cm^{-1} ... 0 
  233.901159 cm^{-1} ... 0 
  237.573721 cm^{-1} ... 0 
  308.264059 cm^{-1} ... 0 
  311.769994 cm^{-1} ... 0 
  352.244405 cm^{-1} ... 0 
  362.878448 cm^{-1} ... 0 
  377.197114 cm^{-1} ... 0 
  429.129819 cm^{-1} ... 0 
  457.830277 cm^{-1} ... 0 
  470.204572 cm^{-1} ... 0 
  487.246993 cm^{-1} ... 0 
  512.581110 cm^{-1} ... 0 
  521.119850 cm^{-1} ... 0 
  542.716629 cm^{-1} ... 0 
  657.096022 cm^{-1} ... 0 
  711.997506 cm^{-1} ... 0 
  729.851270 cm^{-1} ... 0 
  782.457354 cm^{-1} ... 0 
  829.514685 cm^{-1} ... 0 
  868.434266 cm^{-1} ... 0 
  917.697732 cm^{-1} ... 0 
  922.492318 cm^{-1} ... 0 
  993.287744 cm^{-1} ... 0 
  997.675320 cm^{-1} ... 0 
 1039.163583 cm^{-1} ... 0 
 1055.389707 cm^{-1} ... 0 
 1061.924715 cm^{-1} ... 0 
 1135.880937 cm^{-1} ... 0 
 1150.931868 cm^{-1} ... 0 
 1195.602844 cm^{-1} ... 0 
 1230.297291 cm^{-1} ... 0 
 1251.582061 cm^{-1} ... 0 
 1283.957050 cm^{-1} ... 0 
 1287.124318 cm^{-1} ... 0 
 1303.056603 cm^{-1} ... 0 
 1333.792618 cm^{-1} ... 0 
 1341.951337 cm^{-1} ... 0 
 1351.871119 cm^{-1} ... 0 
 1382.458597 cm^{-1} ... 0 
 1426.654384 cm^{-1} ... 0 
 1433.059764 cm^{-1} ... 0 
 1436.163012 cm^{-1} ... 0 
 1442.945923 cm^{-1} ... 0 
 1455.923667 cm^{-1} ... 0 
 1464.654669 cm^{-1} ... 0 
 2886.365315 cm^{-1} ... 0 
 2899.167335 cm^{-1} ... 0 
 2912.526725 cm^{-1} ... 0 
 2926.392481 cm^{-1} ... 0 
 2930.022454 cm^{-1} ... 0 
 2936.725907 cm^{-1} ... 0 
 2952.893533 cm^{-1} ... 0 
 2956.073355 cm^{-1} ... 0 
 2966.759787 cm^{-1} ... 0 
 2973.220145 cm^{-1} ... 0 
 2990.807212 cm^{-1} ... 0 
 3010.819104 cm^{-1} ... 0 
 3065.046346 cm^{-1} ... 0 
 3751.758208 cm^{-1} ... 0 
