  138.886015 cm^{-1} ... 1 
   19.417555 cm^{-1} ... 0 
   60.679384 cm^{-1} ... 0 
   97.100970 cm^{-1} ... 0 
   97.826172 cm^{-1} ... 0 
  131.295506 cm^{-1} ... 0 
  147.506329 cm^{-1} ... 0 
  154.349653 cm^{-1} ... 0 
  177.223127 cm^{-1} ... 0 
  221.485353 cm^{-1} ... 0 
  221.627215 cm^{-1} ... 0 
  241.881954 cm^{-1} ... 0 
  251.459656 cm^{-1} ... 0 
  284.139779 cm^{-1} ... 0 
  299.629204 cm^{-1} ... 0 
  336.417603 cm^{-1} ... 0 
  381.150834 cm^{-1} ... 0 
  413.949192 cm^{-1} ... 0 
  459.350936 cm^{-1} ... 0 
  500.818206 cm^{-1} ... 0 
  523.075455 cm^{-1} ... 0 
  524.856748 cm^{-1} ... 0 
  601.195558 cm^{-1} ... 0 
  702.721408 cm^{-1} ... 0 
  728.359743 cm^{-1} ... 0 
  769.034868 cm^{-1} ... 0 
  864.984424 cm^{-1} ... 0 
  890.071812 cm^{-1} ... 0 
  905.818611 cm^{-1} ... 0 
  999.241864 cm^{-1} ... 0 
 1026.467051 cm^{-1} ... 0 
 1031.936654 cm^{-1} ... 0 
 1047.986264 cm^{-1} ... 0 
 1064.498460 cm^{-1} ... 0 
 1086.798429 cm^{-1} ... 0 
 1142.534229 cm^{-1} ... 0 
 1215.511865 cm^{-1} ... 0 
 1263.012865 cm^{-1} ... 0 
 1285.961533 cm^{-1} ... 0 
 1300.657703 cm^{-1} ... 0 
 1312.328727 cm^{-1} ... 0 
 1341.468014 cm^{-1} ... 0 
 1371.784705 cm^{-1} ... 0 
 1372.310999 cm^{-1} ... 0 
 1421.510300 cm^{-1} ... 0 
 1429.526622 cm^{-1} ... 0 
 1441.729595 cm^{-1} ... 0 
 1443.227480 cm^{-1} ... 0 
 1448.076236 cm^{-1} ... 0 
 1457.711363 cm^{-1} ... 0 
 1622.115917 cm^{-1} ... 0 
 2927.689480 cm^{-1} ... 0 
 2938.038694 cm^{-1} ... 0 
 2941.842817 cm^{-1} ... 0 
 2967.789914 cm^{-1} ... 0 
 2994.336865 cm^{-1} ... 0 
 2996.508828 cm^{-1} ... 0 
 3003.194408 cm^{-1} ... 0 
 3021.939805 cm^{-1} ... 0 
 3029.988936 cm^{-1} ... 0 
 3063.657054 cm^{-1} ... 0 
 3069.590896 cm^{-1} ... 0 
 3071.803348 cm^{-1} ... 0 
