     -0.00255145     -0.00073673     -0.00789496      0.00110989     -0.00261704     -0.00616769      0.00069870      0.02752463     -0.00492386      0.03365181      0.02063650      0.00877164     -0.01698818     -0.03003498     -0.00367204      0.00216280      0.41293792      0.03690029      0.23437942      0.74371649      0.17884814     -0.35259641     -0.14190068     -0.19923169     -0.01214771      0.00028762      0.00081978      0.00031231      0.00150003      0.00250665      0.00058466      0.00032501      0.00070704     -0.00237996     -0.00071296     -0.00192061     -0.00120019      0.00051287     -0.00154566     -0.00086399      0.00122649     -0.00103365     -0.00112163      0.00082165     -0.00055032     -0.00195481     -0.00161836     -0.00049924     -0.00013540     -0.00092252     -0.00232471     -0.00010697      0.00010654     -0.00005258     -0.00004451      0.00008323     -0.00011879      0.00005868     -0.00060729      0.00000161     -0.00004284     -0.00003181     -0.00010091
     -0.00989028      0.00015182     -0.01988483      0.00178200     -0.01244709     -0.01170988      0.00328977      0.17057819     -0.01456023      0.11385326      0.06759424      0.03527954     -0.08681993     -0.93374708     -0.01459613     -0.04139136      0.21342347      0.00727358      0.00396166     -0.13909070     -0.02393174      0.04155061      0.04947593      0.00022912     -0.00149319      0.00249160     -0.00330521      0.00147784      0.00192680      0.00044471      0.00218065     -0.00145087      0.00003025     -0.00204348     -0.00022497      0.00115537     -0.00064189      0.00129760      0.00131056      0.00024226     -0.00034215     -0.00224440     -0.00132117      0.00087527      0.00083475     -0.00195120     -0.00080499     -0.00012347     -0.00024449     -0.00052463     -0.00115622     -0.00011784     -0.00000053     -0.00004671     -0.00003486      0.00000262     -0.00007446      0.00004350     -0.00043246     -0.00001911     -0.00009316     -0.00003851      0.00011223
     -0.00011545     -0.00280533      0.00434844      0.00378002      0.00115747     -0.01123841      0.00566751      0.03679251     -0.00646636      0.07085803      0.03557728      0.01693536     -0.03189359     -0.23919423     -0.00720302      0.01664514     -0.87341449     -0.04294156      0.00479457      0.28703493      0.09974311     -0.20839625     -0.10918683     -0.14316092     -0.01267807      0.00956130     -0.00562893      0.00066227      0.00236397      0.00476662      0.00440509     -0.00283414      0.00007542     -0.00081636     -0.00191843      0.00015430     -0.00077050     -0.00030617     -0.00140117     -0.00082928     -0.00029213      0.00318832     -0.00067200     -0.00051620     -0.00080531      0.00119653     -0.00067637     -0.00008024     -0.00028446     -0.00027188     -0.00194978     -0.00038029      0.00071020      0.00016905      0.00012767      0.00017884      0.00000433      0.00003535      0.00008353      0.00012934      0.00001302      0.00005220      0.00093112
     -0.00448895      0.00552958     -0.00526901     -0.01588578     -0.05361944     -0.01043624     -0.01280473      0.45596910     -0.02985630     -0.52795140     -0.30556721      0.00802191     -0.00226012     -0.01337260      0.00401868      0.00013040     -0.06093677     -0.00260966      0.07487542      0.09799951      0.08663398     -0.18462898      0.50275751      0.31854438      0.02236864     -0.00551379      0.00157077      0.00018800     -0.00129129     -0.00516809     -0.00182673      0.00007587      0.00023139      0.00145852      0.00121383      0.00210044      0.00059597      0.00020379      0.00159489      0.00110174     -0.00053470     -0.00097892      0.00120818     -0.00157484     -0.00122185     -0.00045600      0.00224261      0.00089420     -0.00006974      0.00039902      0.00187709      0.00004912     -0.00022992      0.00034948     -0.00002130     -0.00009992      0.00057452      0.00000159      0.00009604      0.00036386     -0.00001429      0.00002037     -0.00012728
      0.00370952     -0.00381147      0.00927389      0.01020181      0.03671858      0.01114533      0.00677083     -0.36817823      0.03005204      0.42524378      0.25148073     -0.00631912     -0.00309615      0.00694736      0.00188153     -0.00559361      0.00408276     -0.00965409     -0.16638945      0.07784527      0.13789536     -0.28076736      0.61552969      0.32642056      0.02026184     -0.00229780      0.00064489      0.00096873     -0.00101410     -0.00541721     -0.00174255      0.00031203      0.00145088     -0.00012598      0.00066858      0.00005040      0.00129149     -0.00007359      0.00117181      0.00040335     -0.00100383     -0.00104861     -0.00003431      0.00082236     -0.00107890      0.00053987     -0.00166655     -0.00069469      0.00028972      0.00006311      0.00236453      0.00003475     -0.00012059      0.00007333     -0.00001613     -0.00009863     -0.00005317     -0.00011508      0.00014317     -0.00001660     -0.00001885     -0.00000295     -0.00002779
      0.00026087     -0.00024035     -0.00966632      0.00020038      0.00419642     -0.00574958     -0.00080299      0.10442919     -0.01196821     -0.12257447     -0.06716822     -0.00211214     -0.00198104     -0.00518259      0.01117783     -0.00145123      0.10831266     -0.02888659     -0.92582435      0.04265123      0.11078979     -0.21642730     -0.12531111     -0.14991215     -0.01195065      0.00434152     -0.00148793      0.00046908      0.00041016      0.00241223      0.00042452      0.00186609      0.00054220     -0.00376763     -0.00181379     -0.00193716     -0.00020697      0.00002631     -0.00221693     -0.00183499     -0.00097923      0.00040244     -0.00288844      0.00427778     -0.00528943     -0.00039258     -0.00388275     -0.00170578      0.00021957     -0.00084058      0.00011398     -0.00014783      0.00038911     -0.00072862      0.00004066      0.00012286     -0.00115932      0.00006261     -0.00022993      0.00005272      0.00001092     -0.00000691     -0.00019858
      0.00691437     -0.01695978      0.02312795      0.05669198      0.06081486      0.03811259     -0.00183440     -0.62739068     -0.00336417     -0.38158222     -0.23587578      0.01330010     -0.00121623     -0.21697200      0.01624663     -0.01378312     -0.00914929     -0.00798840     -0.03963061      0.13969818     -0.01247071      0.01222734     -0.29754439      0.48529677      0.04826412     -0.01484864     -0.00001762     -0.00155800     -0.00263078      0.00010226      0.00013544      0.00002369      0.00096314      0.00001026      0.00182256      0.00274988      0.00104587      0.00126799      0.00261015      0.00139966     -0.00121018     -0.00234557     -0.00014382      0.00036117      0.00027069      0.00024270      0.00094425      0.00080511      0.00011520      0.00036026      0.00135402      0.00055240     -0.00108477     -0.00009015     -0.00008861     -0.00004459      0.00001313      0.00006370      0.00044345      0.00006662      0.00003822      0.00003691     -0.00004462
      0.00188455     -0.01187252      0.01065922      0.03694762      0.03960329      0.02128070      0.00229707     -0.44107808      0.00116423     -0.30382940     -0.18796884      0.01251760      0.00451138     -0.09994945      0.00825926     -0.00597715     -0.00019248      0.00601503      0.02905732     -0.02505315     -0.04608115      0.08319894      0.43963450     -0.67400873     -0.07102430      0.02440009     -0.00160689      0.00208669      0.00587352     -0.00191638      0.00246616     -0.00048564     -0.00012058     -0.00283880     -0.00009384     -0.00123734     -0.00078566      0.00077063     -0.00160651     -0.00290596     -0.00298678      0.00002048     -0.00114134      0.00081623     -0.00193063      0.00507809     -0.00099169     -0.00050009      0.00007069      0.00038570     -0.00288523     -0.00018979      0.00035966     -0.00008833     -0.00006284      0.00004080     -0.00018603      0.00020097      0.00005821      0.00003896     -0.00001616      0.00006886      0.00007328
     -0.00316146     -0.00344843      0.00301006      0.00074449      0.00292382     -0.00952073      0.00179369     -0.08858642      0.01075595     -0.07375508     -0.04434984     -0.00384066      0.02467922      0.01386378     -0.00858928     -0.00889921      0.04272009      0.02712224      0.22274665     -0.55341692      0.34021422     -0.68095053     -0.18866058     -0.09902251      0.00228621     -0.00840634      0.00179192     -0.00146761     -0.00708759      0.00613401     -0.00280813      0.00168056     -0.00194179      0.00053241     -0.00302947      0.00025604     -0.00179654      0.00026332     -0.00011846      0.00076706      0.00407845      0.00084552     -0.00071702     -0.00029862      0.00084974     -0.00392622     -0.00110904     -0.00065202     -0.00058098     -0.00149886     -0.00142882     -0.00069825      0.00121318      0.00007302      0.00028299      0.00021528     -0.00011253      0.00122017     -0.00123766     -0.00013252      0.00000874     -0.00005600     -0.00012303
      0.17141177     -0.00699941      0.00455560      0.02043755     -0.01174745     -0.02559070      0.01357870      0.00082705     -0.00578394     -0.02320206      0.04008545      0.00498810     -0.00007651      0.00205507     -0.01280767     -0.06405097     -0.00217790      0.03017133     -0.00092101      0.00042355     -0.04973130     -0.02405213      0.00024786     -0.00572751      0.08964895      0.07992993      0.10064362      0.10888966      0.00931459     -0.01282803      0.07613347      0.06787800      0.03804412      0.04547812     -0.02235731     -0.06928262     -0.19697697     -0.04392069      0.13442177     -0.16974025     -0.04258245      0.08429423      0.01033504     -0.00078147      0.00446142     -0.02383040     -0.03345990      0.06634851     -0.01717785      0.02183149      0.00663801     -0.49079602     -0.44851360     -0.04064694      0.57623944     -0.01286965     -0.00081992     -0.04635979     -0.11698882     -0.00841590     -0.03968898     -0.07636823     -0.00213775
