  122.853742 cm^{-1} ... 1 
  104.717142 cm^{-1} ... 1 
   78.976983 cm^{-1} ... 1 
   67.510986 cm^{-1} ... 1 
   63.686064 cm^{-1} ... 0 
  110.356294 cm^{-1} ... 0 
  131.355561 cm^{-1} ... 0 
  149.851690 cm^{-1} ... 0 
  154.490596 cm^{-1} ... 0 
  175.525240 cm^{-1} ... 0 
  250.749003 cm^{-1} ... 0 
  269.885249 cm^{-1} ... 0 
  280.468387 cm^{-1} ... 0 
  319.029565 cm^{-1} ... 0 
  339.783612 cm^{-1} ... 0 
  356.085064 cm^{-1} ... 0 
  359.945085 cm^{-1} ... 0 
  397.283813 cm^{-1} ... 0 
  420.486561 cm^{-1} ... 0 
  473.967073 cm^{-1} ... 0 
  475.614276 cm^{-1} ... 0 
  500.295754 cm^{-1} ... 0 
  523.913541 cm^{-1} ... 0 
  542.774403 cm^{-1} ... 0 
  657.622889 cm^{-1} ... 0 
  712.344034 cm^{-1} ... 0 
  768.414541 cm^{-1} ... 0 
  778.627041 cm^{-1} ... 0 
  869.120187 cm^{-1} ... 0 
  881.562384 cm^{-1} ... 0 
  886.027523 cm^{-1} ... 0 
  913.130035 cm^{-1} ... 0 
  990.340140 cm^{-1} ... 0 
 1005.842870 cm^{-1} ... 0 
 1028.010308 cm^{-1} ... 0 
 1049.286688 cm^{-1} ... 0 
 1057.824452 cm^{-1} ... 0 
 1116.939471 cm^{-1} ... 0 
 1154.949191 cm^{-1} ... 0 
 1203.850446 cm^{-1} ... 0 
 1229.952240 cm^{-1} ... 0 
 1264.387220 cm^{-1} ... 0 
 1281.034959 cm^{-1} ... 0 
 1290.775585 cm^{-1} ... 0 
 1313.429783 cm^{-1} ... 0 
 1341.848623 cm^{-1} ... 0 
 1361.139884 cm^{-1} ... 0 
 1364.338216 cm^{-1} ... 0 
 1425.461477 cm^{-1} ... 0 
 1434.549911 cm^{-1} ... 0 
 1437.654398 cm^{-1} ... 0 
 1449.657959 cm^{-1} ... 0 
 1452.811446 cm^{-1} ... 0 
 1455.898153 cm^{-1} ... 0 
 1458.555825 cm^{-1} ... 0 
 2856.041341 cm^{-1} ... 0 
 2889.800237 cm^{-1} ... 0 
 2895.210610 cm^{-1} ... 0 
 2902.255200 cm^{-1} ... 0 
 2932.090124 cm^{-1} ... 0 
 2941.892194 cm^{-1} ... 0 
 2947.345566 cm^{-1} ... 0 
 2952.120344 cm^{-1} ... 0 
 2960.740241 cm^{-1} ... 0 
 2994.975618 cm^{-1} ... 0 
 2996.260555 cm^{-1} ... 0 
 3034.550500 cm^{-1} ... 0 
 3064.875049 cm^{-1} ... 0 
 3746.538488 cm^{-1} ... 0 
