     -0.00254009     -0.00097871     -0.00945948     -0.00342884      0.00139806      0.00216584     -0.00176589     -0.00046298     -0.00087498      0.00930393      0.00083646      0.03360672      0.00156196      0.00271729      0.17329586      0.10439042      0.32489744     -0.01003740      0.20334872      0.00920511     -0.84136659     -0.07158457      0.12111072     -0.28400134     -0.04340399      0.01767194     -0.00282045      0.00060326     -0.00486356     -0.00125200     -0.00177681     -0.00269234      0.00077592     -0.00134555      0.00078912      0.00001019     -0.00039527      0.00016339      0.00059693      0.00014053      0.00071687      0.00160510     -0.00028760     -0.00210901     -0.00312573     -0.00297181     -0.00156971      0.00147473     -0.00025703     -0.00105161      0.00280741     -0.00011009     -0.00004696     -0.00007072      0.00000088      0.00004691     -0.00025846      0.00001751     -0.00034866      0.00032947      0.00022080     -0.00002614     -0.00027914
     -0.01100952     -0.00091425     -0.07202268     -0.01361774      0.00840919      0.00029428      0.01153112      0.00585297      0.01175466     -0.00690780      0.00394197     -0.08119814     -0.00701708     -0.02987706     -0.92609311     -0.04959754     -0.23064371      0.00621973      0.01866098      0.00130151     -0.24564842     -0.04177804      0.07627616     -0.06875149     -0.00987313      0.00638117     -0.00058865     -0.00142696     -0.00276112     -0.00087658     -0.00262251     -0.00008844      0.00176216      0.00050474     -0.00016740      0.00112667      0.00153824      0.00067281      0.00014065     -0.00006703      0.00048525     -0.00349122     -0.00018799     -0.00107534     -0.00161326      0.00192328     -0.00357463      0.00135833     -0.00050483     -0.00224082      0.00009641     -0.00009240     -0.00010362      0.00010775      0.00008772     -0.00030309      0.00001743     -0.00032726     -0.00048874      0.00008938      0.00021812      0.00001339      0.00042831
     -0.00631962      0.00038241     -0.01338629     -0.00125121     -0.00478894     -0.00966388     -0.01428997     -0.01811647      0.02427058     -0.00176391     -0.00752840      0.08515698      0.00616028      0.00187111      0.28305550     -0.40510429     -0.73307426      0.03890675     -0.30972859      0.00416049     -0.27756168     -0.01751366      0.03806351     -0.17917607     -0.03276160      0.00440147      0.00198779      0.00043601     -0.00362858      0.00347342     -0.00060610      0.00092804      0.00308534      0.00228487      0.00084028     -0.00101816      0.00017193      0.00088739      0.00058063      0.00190146      0.00146543     -0.00333344     -0.00078529      0.00385021      0.00376816      0.00233290     -0.00004659      0.00020773      0.00094930      0.00036236      0.00153496     -0.00003969     -0.00014711     -0.00027640     -0.00004020      0.00022358      0.00021617     -0.00042861      0.00079513     -0.00021060     -0.00015689      0.00015926      0.00050752
     -0.01832195     -0.00127041     -0.19347825     -0.02138631     -0.00552752      0.00096135      0.01520388      0.01109495     -0.03352585     -0.01728218      0.01725492     -0.72563843     -0.08356188     -0.01072921      0.14343759      0.03219287     -0.12275124      0.01902931      0.06955438      0.00649264     -0.11855148     -0.21806016      0.32382436      0.46245864      0.05999120     -0.01115186     -0.00105805     -0.00013514      0.00417298     -0.00010313      0.00078703      0.00095249     -0.00131953     -0.00086680     -0.00056721     -0.00006631      0.00049674     -0.00117077     -0.00044687     -0.00016703     -0.00072864      0.00074599      0.00037499     -0.00111410      0.00010857      0.00148600      0.00166109     -0.00025297     -0.00046060      0.00006164     -0.00217457     -0.00004493      0.00005915      0.00003683      0.00007622     -0.00019024      0.00041931      0.00035886     -0.00018622     -0.00017696      0.00005635     -0.00003250      0.00013053
      0.01271392     -0.00069015      0.13653770      0.01615546      0.00315038      0.00609402     -0.00379964     -0.00728118      0.01733729      0.00522184     -0.01155759      0.50202635      0.06548288      0.01008818     -0.06155824     -0.06229813      0.16885228     -0.02931753     -0.37216157     -0.03253004     -0.11494683     -0.28306280      0.43649131      0.50953430      0.06073524     -0.01037446     -0.00206375     -0.00118679     -0.00063117     -0.00339231     -0.00376992      0.00075604     -0.00173804      0.00004703     -0.00012872     -0.00001481     -0.00002398      0.00008024     -0.00216078     -0.00006595     -0.00054501     -0.00104950      0.00029247     -0.00020325     -0.00033315     -0.00158293      0.00129173     -0.00014607     -0.00047787      0.00007082     -0.00218590     -0.00008765      0.00004843      0.00003887      0.00007710     -0.00017645      0.00011566      0.00013539     -0.00014513     -0.00013121      0.00009936     -0.00005230     -0.00000990
     -0.00633580      0.00061673     -0.08290072     -0.01093015     -0.00053105     -0.00424657      0.01159678      0.00903542     -0.01399273     -0.00530879      0.00929908     -0.34951377     -0.03944544     -0.01586929     -0.06442679     -0.30747411      0.44784026     -0.08631186     -0.70302063     -0.05513363     -0.00200912      0.06918174     -0.08879047     -0.22314032     -0.04161564      0.01090806     -0.00192147      0.00027744     -0.00824559     -0.00379899     -0.00697407     -0.00239124     -0.00107357     -0.00010178      0.00119960     -0.00211871      0.00032273      0.00074092      0.00073974      0.00035382      0.00052378     -0.00049803     -0.00042201      0.00092363     -0.00053758     -0.00195187     -0.00021500      0.00046455      0.00042607     -0.00047172      0.00153816     -0.00005546     -0.00005411     -0.00003783     -0.00002307      0.00016337     -0.00102585     -0.00033973      0.00017425      0.00033465      0.00009528      0.00008900     -0.00029156
      0.09157409      0.01797525      0.78795377      0.08085440      0.01032360      0.00113904     -0.01739854     -0.02301287      0.01269600     -0.02050534      0.00116802     -0.18991416     -0.02790226     -0.01509242     -0.04149692     -0.20618691      0.01053076     -0.02680012      0.06328948     -0.00705727     -0.20106472      0.21246902     -0.30267494      0.31141332      0.04390699     -0.00660711      0.00051656     -0.00177687      0.00323690     -0.00082119      0.00243195      0.00012289     -0.00083508     -0.00061669     -0.00057976      0.00088483      0.00125890     -0.00025998     -0.00007710     -0.00088667     -0.00172018      0.00028616      0.00027123     -0.00088617     -0.00040060      0.00032580      0.00086867     -0.00001339     -0.00050577     -0.00020826     -0.00179925      0.00001231      0.00008753      0.00017608      0.00000716     -0.00051261     -0.00015472      0.00009382     -0.00029306     -0.00019059      0.00014580     -0.00005347     -0.00000359
      0.05782448      0.01401360      0.49320792      0.05086443      0.00378850     -0.00147996     -0.01533975     -0.01259275      0.00894880     -0.00544049      0.00214494     -0.15151554     -0.02454552     -0.00923381     -0.00226648     -0.04088023      0.00546639     -0.00225112      0.09699213      0.00094459      0.28103906     -0.35874782      0.51442576     -0.48677463     -0.07592994      0.00955885     -0.00218188      0.00279272     -0.00845139     -0.00097672     -0.00847406     -0.00152950      0.00123908     -0.00005212      0.00110143      0.00011185      0.00232111      0.00271522      0.00273970     -0.00131141     -0.00066680     -0.00122765      0.00001371      0.00155327      0.00092828     -0.00080105     -0.00194649     -0.00186289      0.00031170      0.00166862      0.00253947     -0.00016682     -0.00012993      0.00016270      0.00015589      0.00001311     -0.00018542     -0.00019216      0.00021317      0.00008213     -0.00001321      0.00018546     -0.00013512
      0.02487948     -0.00041535      0.20237438      0.02254817      0.00145763      0.00011058      0.00239432      0.00129643     -0.01432284     -0.01042473     -0.00162589     -0.08820910      0.00143131      0.01419643      0.01358053      0.81525948     -0.21578250      0.10682163     -0.45710550      0.02272120     -0.08578455      0.04528474     -0.05663924     -0.06548455     -0.01607008      0.00896727     -0.00299133      0.00152044      0.00233909      0.00346109      0.00531841      0.00098965      0.00005146      0.00104977      0.00216099      0.00098454     -0.00153591     -0.00033318      0.00129781      0.00135709      0.00277502      0.00141666     -0.00119067     -0.00038236     -0.00064423     -0.00007358     -0.00088316      0.00197066      0.00033047     -0.00217319      0.00114549      0.00000127     -0.00009588     -0.00053483     -0.00019365      0.00043294      0.00017284     -0.00002657      0.00013468      0.00102175      0.00019203      0.00008251     -0.00020948
     -0.06722662      0.07544145     -0.01296352      0.12504573      0.06660488     -0.00743693     -0.02994310     -0.13396689     -0.03110976      0.05730425     -0.10744022     -0.01748551      0.10597985     -0.00217847     -0.00320187      0.01006534     -0.00384486     -0.07530255     -0.00123070      0.05240549     -0.00485754      0.04128059      0.02348861      0.01223345     -0.15910736     -0.37174554     -0.18257229      0.12646528      0.01874323     -0.06754683     -0.00694199      0.11024334     -0.00596825     -0.08746355      0.05253144      0.07248799      0.24153633      0.07064665     -0.02399089     -0.17963555     -0.28316126     -0.04145131      0.01442617      0.02887414      0.06021536     -0.00819727      0.02793652     -0.24332810     -0.00080923      0.46903602     -0.00053563     -0.05053485      0.00486088     -0.22523813      0.00627502      0.35585895      0.05732852      0.00443550      0.11673657      0.00165853     -0.08226161     -0.01434107      0.00047404
