      0.01312804     -0.01129678      0.00356193      0.00555437      0.00484154      0.01749483      0.00641739      0.01212335      0.00912390      0.03710231      0.52349226      0.03002897     -0.09534620      0.01865105     -0.10085036     -0.29960368      0.13956970      0.73593975      0.22451922      0.03741141      0.01857680      0.00010694     -0.00325856      0.00441369      0.00613726      0.00299165     -0.00402596     -0.00010864     -0.00053740      0.00321746     -0.00286163      0.00263605     -0.00060804     -0.00028433     -0.00071924     -0.00054316     -0.00029956      0.00021257      0.00005249     -0.00054937     -0.00013927     -0.00037311
     -0.00600689      0.00031291     -0.01109459      0.07414088      0.04928810      0.02624758      0.00195592     -0.01661349     -0.01350894     -0.98845878     -0.02838438     -0.07140003     -0.03653079     -0.01655449     -0.03957174      0.00944192      0.01519110      0.05028195      0.04098468      0.00863982      0.00085686      0.00350071     -0.00058656      0.00075750     -0.00074115      0.00139637     -0.00075706     -0.00057540      0.00014136     -0.00137690      0.00034313     -0.00043433      0.00241591      0.00238369     -0.00010929     -0.00003895      0.00001937      0.00005218     -0.00005147      0.00044955     -0.00074436     -0.00003049
     -0.01768390      0.01815210     -0.00986747     -0.00100319     -0.03972406      0.00190347      0.00125893     -0.02337031     -0.02740697      0.05625285     -0.83324884     -0.05024276      0.09663808      0.02805136     -0.03452037     -0.11448151      0.08642429      0.48183678      0.17597263      0.03311200      0.01272556      0.00178196     -0.00176262      0.00460990      0.00186190      0.00325020     -0.00426607     -0.00179632     -0.00374944     -0.00148869      0.00342740     -0.00288864      0.00057784      0.00029101     -0.00073590     -0.00010582     -0.00029439     -0.00018767      0.00010392      0.00138411      0.00013435     -0.00035713
     -0.00108033     -0.01503208     -0.00640564      0.12885561      0.04438613     -0.00873003     -0.00026445     -0.06864626      0.70948544      0.02178565     -0.05706469      0.00288245     -0.06314519     -0.04655667     -0.59034895     -0.12674207     -0.00155641     -0.08133172     -0.04034680     -0.28827185     -0.01355970      0.00288266      0.00146142      0.00165574     -0.00279249     -0.00117407      0.00395559     -0.00102579     -0.00287650     -0.00023259      0.00300137      0.00260681     -0.00011743      0.00059551     -0.00058452      0.00047963      0.00013260     -0.00125635     -0.00024631      0.00013237      0.00006696      0.08327490
      0.01202683      0.01003994      0.00090154     -0.11682811     -0.03257358      0.00957708      0.02125685      0.04392723     -0.56502442     -0.00059402      0.03411658      0.04261435      0.33714138     -0.04335081     -0.59305130     -0.07256450      0.32043480     -0.12379157     -0.03808215     -0.19749205     -0.01347139      0.00777457     -0.00180928      0.00131283     -0.00106897     -0.00020586      0.00208642      0.00168561     -0.00053506     -0.00074846     -0.00091975     -0.00035067     -0.00292890      0.00382872     -0.00008658      0.00021678      0.00021903     -0.00067747     -0.00201524      0.00016420      0.00005265      0.17052157
      0.03894501     -0.01637311     -0.01419413      0.00409965      0.02900309      0.05578371      0.07654160     -0.02277444      0.30380067     -0.05018151      0.10322699      0.20503442      0.85090047      0.06934359      0.14206154      0.07958536     -0.01731317      0.05951976      0.01911297      0.23703047      0.01894872     -0.01298222     -0.00247244      0.00239635      0.00602959      0.00154937     -0.00102663     -0.00052080      0.00489192     -0.00051951     -0.00194672     -0.00083506     -0.00005007     -0.00036385     -0.00006222     -0.00021654     -0.00013783     -0.00002642     -0.00055606     -0.00018372     -0.00004107      0.15428340
     -0.00103626      0.02441632     -0.00997912     -0.65171406     -0.42076241     -0.28899369     -0.00700755     -0.02251100      0.13905073     -0.08803102      0.00722855     -0.02428213     -0.00580751     -0.03362189      0.02159399      0.05532582      0.01363311      0.18982791     -0.49066974     -0.05570582     -0.00568738     -0.02671476      0.01108435     -0.00277444     -0.00473310     -0.00434302      0.00514617     -0.00014983      0.00194756     -0.00288654     -0.00037633     -0.00004353      0.00066845      0.00108484      0.00089515      0.00036128     -0.00014200      0.00020502     -0.00026922      0.00018568     -0.00029311      0.00023214
      0.00032717      0.01286122     -0.00520178     -0.40493521     -0.26579902     -0.18630394      0.00755975      0.00018362      0.09332248     -0.02714118      0.02467910      0.02687357     -0.04610060      0.05282959     -0.07544002      0.05227403     -0.02538463     -0.24864614      0.79502798      0.09765692      0.01146673      0.04043144     -0.01765176      0.00407807      0.00460114      0.00559683     -0.00699566     -0.00063626     -0.00072371      0.00511700      0.00015385      0.00016631      0.00002270     -0.00095083     -0.00124562     -0.00071451      0.00021432      0.00013939      0.00046311     -0.00030222      0.00008965     -0.00068499
     -0.00622563     -0.00269304      0.00960148      0.05755309      0.03551106      0.04621955     -0.00441848     -0.00092181     -0.01767547      0.04761706      0.05232315     -0.05049911     -0.05743159     -0.07380042     -0.25097596      0.90622499     -0.07792134      0.28511974      0.05782434      0.03008745      0.01906243     -0.01577910      0.00667436     -0.00073818     -0.00147350     -0.00179046      0.00238655      0.00019107     -0.00097579      0.00107163      0.00003957      0.00104318     -0.00010106     -0.00009904     -0.00067678     -0.00038061      0.00040107     -0.00003510      0.00011347     -0.00005964      0.00011410     -0.00029613
      0.02634994      0.15116665      0.05826254      0.08457557     -0.06976557     -0.07829267     -0.02620539      0.00498625     -0.00011835      0.00535976      0.01687613     -0.11520493      0.03230843      0.06286623     -0.00010768      0.00115388      0.00465376     -0.00298935     -0.00064122     -0.00474095      0.06273911      0.00283650     -0.01697357     -0.00126981     -0.03586210      0.02931403      0.02702587      0.02251928     -0.06783258      0.04104419      0.00205642      0.00623027     -0.03746033      0.05177312      0.48305431     -0.12828664      0.02597048      0.64831559      0.49618048     -0.01795220      0.00971603      0.01157094
     -0.23522115     -0.05754004      0.02338736     -0.08972755      0.07687717      0.08865146     -0.01500199      0.01335617      0.00339967     -0.00999372     -0.01776978      0.18675111     -0.03786892     -0.06270543      0.00574417     -0.00074498      0.00458815      0.00012933     -0.00654355     -0.03158818      0.35519354     -0.02364012     -0.36133227     -0.24430186     -0.19651741      0.30963453      0.11349063      0.13442174      0.43814809     -0.28103655      0.08609070      0.08123327      0.18668401     -0.26286556      0.02780083     -0.00627573      0.00348651      0.05233094      0.04400579     -0.00078809      0.00124843      0.00088503
      0.12634669      0.12779868      0.07719064     -0.07904821      0.10113791      0.03517567      0.57256927     -0.08332223     -0.00584889      0.00386332     -0.01228627      0.00881318     -0.04432210     -0.15254534      0.01393203     -0.01140634     -0.02319492      0.00080730      0.01197385     -0.02452318      0.00522764     -0.05317147      0.12602992     -0.15716751     -0.03645222      0.06681726     -0.15306792     -0.07321857     -0.01073313      0.03771303     -0.43239945     -0.45749407      0.15216275     -0.28368497      0.01335158     -0.00382519      0.00519381      0.04856186      0.00909937     -0.00217618      0.00047089      0.00219694
     -0.08280786      0.10326007     -0.08679402      0.06328039     -0.08623363     -0.01166578     -0.01656735     -0.07701727     -0.01162212     -0.00073669     -0.00133905      0.08980608      0.00292837     -0.26790690      0.02558800     -0.01306147      0.00118704     -0.00824039      0.02447884     -0.01063422      0.02315428     -0.30556272      0.03636772      0.47752606      0.02594706      0.28187052     -0.15946174      0.13264337      0.24285477      0.39554047     -0.24792911      0.27495917     -0.02003787     -0.03399552     -0.06405621     -0.24861588     -0.03109862     -0.00168920      0.00686920      0.08850587      0.01854476     -0.00048711
      0.03762295     -0.05503400      0.14845647      0.13115298     -0.20618805     -0.01467768      0.06231795      0.43896883      0.02152592     -0.01718995     -0.02614569      0.18273793     -0.02548266     -0.15637669      0.00422382     -0.00151939     -0.00452015      0.00424823     -0.00621807      0.00372879      0.04305802      0.10138143      0.12852945      0.08858263      0.03445013      0.14249541      0.10042551     -0.09234877      0.08191395      0.10192668     -0.08796808      0.03310075      0.46676228      0.34471105      0.09971854      0.43229421      0.05555531      0.01434195     -0.01061524     -0.13218192     -0.00552613     -0.00014613
     -0.04620158      0.06178432     -0.17650952      0.02421129     -0.13260756      0.15319826     -0.00150164     -0.30462916     -0.02060887      0.00697043      0.01753239     -0.04217551      0.00202531      0.00030493      0.00627146     -0.00302193      0.00375153     -0.01059555      0.00837256     -0.00782812      0.00154983     -0.12845192     -0.07903270      0.01725833      0.00675710     -0.05818866     -0.07974669      0.06918135      0.05370616      0.10868495     -0.05735276      0.09972767     -0.28454274     -0.20936163      0.17295140      0.73875026      0.10043487      0.02040638     -0.01710752     -0.21207995     -0.06156666      0.00004511
      0.10039852      0.14575432      0.13049637      0.11335600     -0.05373802     -0.17386685      0.47127755     -0.11096063     -0.01534623      0.01564415      0.02011078     -0.20151889      0.01925112     -0.00999340      0.00927581     -0.00262478      0.01804897     -0.00599694      0.00698287      0.00921069     -0.04034625      0.01747268      0.20994608      0.07141815      0.01756299     -0.16370670     -0.08536327     -0.03994402      0.25069349     -0.16844763      0.40052866      0.40278648      0.14321109     -0.12005165     -0.10075733      0.03885662     -0.05979641     -0.13640521      0.24267684     -0.00834628      0.00043111      0.00023171
     -0.08642566      0.06869922      0.09426874     -0.07091946      0.00572134      0.15943591     -0.06821063      0.04370622      0.02835267      0.00897726      0.01293575     -0.16105796      0.03815834     -0.08665186      0.01379495     -0.01848147      0.00468852     -0.01006130      0.02841020     -0.00954403      0.05655585     -0.08894332      0.41565138     -0.16535598     -0.14489333     -0.01908083     -0.31917397     -0.10309836      0.38052545     -0.22492420     -0.00632044      0.00312291     -0.23796885      0.31438040      0.14281506     -0.05570646      0.09385090      0.18145107     -0.37792381      0.01751569     -0.00473917     -0.00070370
      0.08205285      0.18977947     -0.00273868     -0.11655263      0.04905559      0.21337550     -0.20048475      0.10608547      0.03239587     -0.00134554     -0.00332138     -0.02149264      0.00439260     -0.05247960      0.00384960     -0.00975108     -0.00371246     -0.00389924      0.01258778     -0.00724409      0.01253561     -0.06870326      0.09378580     -0.12113697     -0.03503886      0.08003978     -0.06292018      0.00993508      0.14090634     -0.08649422     -0.14555991     -0.13926546     -0.20315664      0.24150083     -0.27535826      0.10215590     -0.16131675     -0.29267919      0.65829705     -0.02721078      0.00608676      0.00066288
     -0.19042563      0.09323643     -0.07510119     -0.02357936      0.08571809     -0.05818001      0.03780685      0.09712100      0.01601890      0.00952042      0.01359448     -0.13578306      0.03597429      0.01825606      0.00126597     -0.00163014      0.00140825      0.00819792      0.01424172      0.00716782     -0.32684926     -0.18006464     -0.31500434     -0.21913064     -0.19087483     -0.31093940     -0.11786678      0.13153344      0.24655318      0.40627101      0.14921364     -0.16318630      0.20801925      0.17645017     -0.01504269     -0.05808892     -0.00717364     -0.00121323     -0.00121590     -0.14126790     -0.28768508      0.00065171
