     -0.01270236     -0.02135713     -0.03556707     -0.05899503      0.11133406      0.18426144      0.12331851      0.07755270      0.00452685     -0.00424017     -0.03211541      0.20531125      0.01805499     -0.01059069     -0.00066830     -0.00145585      0.02923925      0.00205414      0.30426851      0.42391945     -0.12423012     -0.01249113     -0.01641818     -0.25810227     -0.07871103      0.09945119      0.47492144     -0.24304615     -0.32909339      0.12060502      0.00534931      0.01114322     -0.24342116      0.01143564     -0.02033544     -0.21041852
     -0.08543034      0.02186722     -0.00630826      0.01534807      0.02521422     -0.20443470      0.22367354      0.03474644      0.00361332      0.00368627      0.01862214     -0.05563292      0.00291183     -0.00749364     -0.00653817     -0.00238784      0.54065720      0.02081417     -0.26844172     -0.06621095     -0.54255998     -0.37786731     -0.15788283      0.05017532     -0.00023329     -0.00310942     -0.03248296      0.01430065      0.02232112     -0.02389731      0.00570067      0.00850755     -0.18808923      0.00954459     -0.01444554     -0.15096808
      0.06798884      0.28847006     -0.04146478     -0.05619901      0.10204449      0.15054105     -0.06433084      0.05261828      0.01042811     -0.00366943      0.01426060     -0.09056562      0.00074359     -0.00430533     -0.00378541     -0.00316712      0.28225960      0.00323099     -0.31233835      0.24135725      0.16563828      0.31838696     -0.12836720      0.09577434      0.04746033      0.42318535      0.21078533      0.37487070      0.08171296     -0.02511167      0.24525994     -0.17430029     -0.00303411     -0.03897715     -0.05574682      0.00326641
     -0.21129670     -0.42562658     -0.19760637      0.02540523     -0.13737637     -0.05941857     -0.08104234      0.19654553      0.01497966      0.00448290     -0.01619254      0.12936456      0.01021943     -0.00724896      0.00066243     -0.00119685      0.10415013     -0.00099699     -0.03565323     -0.06472545      0.02030874      0.21508191     -0.15179446     -0.12398026      0.05957274      0.22746306     -0.38114798     -0.22858642     -0.30751456     -0.09180042      0.34953376     -0.25600983     -0.00317755     -0.03616043     -0.05700799      0.00417798
      0.09512691     -0.09123290     -0.25842208      0.01333277     -0.17027410      0.07350448     -0.06582606      0.13806674      0.01580806      0.00070428      0.00573366     -0.03029943      0.00015039     -0.00397913     -0.00205363     -0.00195527      0.15719479     -0.00030605     -0.05102512      0.02901735      0.02719290      0.15159122     -0.07772704     -0.04953180      0.04019494      0.33377393     -0.13893672      0.05108274     -0.13429625     -0.04699995     -0.65137925      0.43834687      0.00741506      0.09298657      0.12611030     -0.00738175
     -0.02587340     -0.03254327     -0.10253679     -0.10514355      0.26450305     -0.02136401      0.10529922     -0.05503303     -0.00637720      0.00731577      0.01795140     -0.13561853     -0.01451548      0.01321834      0.00210445      0.00521083     -0.26916866      0.00283198     -0.27910647      0.22293210      0.15177487     -0.39316207      0.17568280      0.08617026      0.06361856      0.45012166     -0.10513606     -0.43676931      0.20406895     -0.06177073     -0.03240400     -0.04082570     -0.00153000      0.01451897      0.01065458     -0.00034794
     -0.13023723      0.29634305      0.20210070      0.05123105     -0.06980128      0.10988335      0.05393761     -0.17192355     -0.01490534     -0.00453272     -0.02182030      0.15797930      0.01431054     -0.00116284      0.00018432      0.00136655     -0.07659355     -0.00174125     -0.01655706     -0.07233313      0.01322251     -0.18684523      0.11898484     -0.07716042      0.02843358      0.21033771     -0.20643556      0.12233024     -0.34905857     -0.08391123      0.31034245      0.54641846      0.03237216     -0.20116376     -0.20454530      0.01122698
      0.06109601     -0.28505726     -0.33395031     -0.00274133     -0.13895667      0.00426712     -0.04533989      0.16708521      0.01540049      0.00332455      0.00888446     -0.05969935     -0.00776993     -0.00115307     -0.00060976     -0.00088782      0.05413868      0.00276243     -0.10583539      0.11940787      0.05272222      0.04439417     -0.04075998      0.12211474     -0.01928685     -0.21828503      0.24301522     -0.13462112      0.34852961      0.05871966      0.31749022      0.51028212      0.02897161     -0.20912449     -0.21101961      0.00964633
     -0.08618227     -0.07599485     -0.11767699     -0.04751220      0.10624120     -0.08296833     -0.02620652     -0.00286047     -0.00108500     -0.00144379     -0.02811709      0.20408614      0.01548604     -0.00444879      0.00012823     -0.00016271     -0.07307929     -0.00209585      0.03278603     -0.35963153     -0.03038577     -0.05998495      0.02095721     -0.37315086     -0.05188778      0.24734820      0.18573574      0.16742391      0.26514688      0.08336617      0.26470186      0.17576454      0.02050901      0.38045319      0.42285135     -0.02410461
     -0.19356221      0.04038709      0.07499608      0.06470409     -0.14240381      0.01584362     -0.02550415     -0.06098336     -0.00566017     -0.00592982     -0.04013266      0.29624558      0.02165431     -0.00950418      0.00100207     -0.00054745      0.01370465     -0.00047307      0.05178893     -0.27842277     -0.03880005      0.03648896     -0.04392680     -0.24524666     -0.00455841      0.26131794      0.14350920     -0.08121287      0.39445748      0.08993079     -0.27639717     -0.17589371     -0.01850879     -0.38258079     -0.42108405      0.01875462
      0.16262090      0.48668327      0.03942411      0.05229631     -0.18337262      0.21781832     -0.02411081     -0.08801490      0.00025333     -0.01034008     -0.00806764      0.05360723      0.00257997     -0.00811819     -0.00180254     -0.00188205      0.20742956      0.00069503     -0.00432819     -0.05432772     -0.00246941      0.21362197     -0.17977634     -0.07693950      0.01325026     -0.09211666     -0.17319632     -0.60416230      0.18840124      0.01150640      0.11517464      0.05340948      0.00745334      0.15658562      0.17299059     -0.00939042
      0.00045633      0.08842658     -0.10877609     -0.05831803      0.10252187      0.03075655     -0.05827944      0.10451895      0.00924789     -0.00342444     -0.01568232      0.11980919      0.00895929     -0.00349414     -0.00022801      0.00014199     -0.07991751     -0.00102940      0.12706604     -0.21053393     -0.06668320     -0.04301596     -0.13232073      0.27871255      0.44853282      0.02658061      0.17955819     -0.05472825     -0.07390766     -0.20170179      0.00393486     -0.02209428      0.05750823     -0.50524766      0.45541460     -0.13518974
     -0.03552822     -0.02526324     -0.03283419     -0.04218225      0.07409738      0.16668603      0.10823944      0.03006876     -0.00181733      0.00022765      0.00751992     -0.06892045     -0.00305517      0.00011885      0.00031499     -0.00021143      0.02468003     -0.00263434      0.04536437     -0.26648494     -0.02878278      0.04999434      0.08756210      0.10620570      0.62527119     -0.01940085      0.20871805     -0.07435659     -0.08395970     -0.11531137     -0.00733897      0.01928497     -0.04880452      0.45460404     -0.40417410      0.12230099
     -0.00149597     -0.15182018     -0.10646167     -0.02694054      0.07203076     -0.00936510      0.24827727     -0.40111341     -0.03934604      0.00029478     -0.01194183      0.01712709     -0.00197308     -0.00692073     -0.00365382     -0.00390600      0.33668653      0.00023620      0.00755404     -0.05521997     -0.01175773      0.33175387      0.67455073      0.02300846     -0.00538569     -0.00129772      0.00071593     -0.07246031      0.00348749     -0.03640439      0.00106395     -0.00435277      0.01731976     -0.15683149      0.13951392     -0.04246983
     -0.16775298      0.03641528     -0.06482635      0.02629949     -0.06162464     -0.08835454     -0.12530209     -0.16145785     -0.01033798      0.00508841      0.03471044     -0.28974252     -0.02463785      0.01051671     -0.00050396      0.00152022      0.07543306     -0.00759571      0.01183662     -0.26434088      0.15340442     -0.04884006     -0.08330785      0.15913715     -0.19058853      0.09544283      0.24418914     -0.14867178     -0.22691803      0.20053663     -0.01268656     -0.01953304      0.44921838      0.08411657     -0.10925855     -0.50208105
     -0.12608065      0.01717628     -0.00068376      0.00947414     -0.03390305      0.08491336      0.03562886      0.03240161      0.00153509      0.00579930      0.03368264     -0.25658381     -0.02029539      0.00886607      0.00013339      0.00094317     -0.03994566      0.00010573     -0.05088558     -0.36564139      0.03396909      0.04592722     -0.03052410      0.23717957     -0.36300245      0.12145277      0.24812009     -0.15690350     -0.20949645      0.08141507      0.00996755      0.01675274     -0.41536901     -0.08264246      0.10039600      0.48391422
     -0.03682825      0.22371423     -0.01709361      0.04735859     -0.12058582     -0.17540075      0.04961348      0.34726354      0.02803649      0.01079559      0.01338702     -0.02350688     -0.00640291      0.00999869     -0.00255210     -0.00311974     -0.43245704      0.02202916     -0.31018210     -0.00182474     -0.49562076      0.35061912      0.28566494     -0.00186070     -0.03598765      0.02259736      0.06701051     -0.05689888     -0.06760377      0.05772216     -0.00232310     -0.00443960      0.10328089      0.01894870     -0.02531267     -0.11348706
     -0.08113581      0.17320041     -0.31472244     -0.21260993      0.46540639      0.02114621     -0.03318970      0.02800399      0.00492871     -0.00134040     -0.02037934      0.13087526      0.00820470     -0.00484883     -0.00328643     -0.00071727      0.01226838      0.00090090     -0.39766152     -0.16818749      0.19769634      0.03675166     -0.07198943     -0.33025535     -0.08941305     -0.38065096     -0.01428622     -0.03429072     -0.19919750     -0.07776380     -0.13720298      0.00979866     -0.00529772     -0.10445629     -0.10692615      0.00302015
     -0.54564650     -0.04264305      0.09119743      0.12750796     -0.32012149      0.16297538      0.00481076     -0.04834692     -0.00828648     -0.00369326     -0.04870704      0.36744913      0.02734976     -0.01097892      0.00094185      0.00010821      0.00643632      0.00573769     -0.36174217      0.18623948      0.18985021     -0.08054689      0.05158660      0.21618820      0.02111987     -0.18093545      0.16265428      0.00849717      0.00503006     -0.08118037     -0.10690427     -0.03085401     -0.00344920      0.17673988      0.19626668     -0.01047682
      0.30701502      0.15608106     -0.51812564      0.05799390     -0.44575755      0.25971337      0.00511900      0.00717824      0.00834037     -0.00399585     -0.00412290      0.02618132     -0.00227129     -0.00157383     -0.00366907     -0.00035215     -0.04605530     -0.00112553     -0.02201900     -0.08726845      0.01155809     -0.38182212      0.23287540     -0.09219978     -0.04081075     -0.02220318      0.02495153      0.14821995     -0.10287258     -0.01536182      0.06717909     -0.28722371     -0.01231380     -0.01394290     -0.02683710      0.00174793
     -0.41357023      0.17943560     -0.26471936      0.00962813     -0.06714124     -0.18549941     -0.37301122     -0.29042374     -0.01478789      0.01030155      0.03819072     -0.32843768     -0.03205772      0.01448871     -0.00462421      0.00122112      0.01047911     -0.00168142      0.16903090      0.26343619     -0.22291569     -0.01253931     -0.00531217     -0.24307684      0.14978401     -0.03051528      0.07059960     -0.00545139      0.01418935     -0.13719363     -0.00082881     -0.00414533      0.07856051     -0.02994488      0.04185186      0.29998226
     -0.25744405      0.00184477     -0.05016314     -0.07288564      0.10531170      0.44307552      0.26688454      0.19871801      0.00938664      0.00291643      0.01993763     -0.16650240     -0.00751220      0.00173902     -0.00000765     -0.00004534     -0.01904735      0.00483283      0.24065877     -0.03665006     -0.13850320      0.02779398     -0.02527010      0.01516684     -0.32336472     -0.00357412     -0.07256945      0.06827863      0.18557239     -0.54423880     -0.00182909     -0.00904107      0.21243354      0.02985773     -0.03702271     -0.08004279
     -0.16937853      0.29912653     -0.11301925      0.06716437     -0.11938886     -0.48851395      0.48237902      0.35125358      0.01972545      0.00547911      0.00351769     -0.04851652     -0.00159337      0.00749264     -0.00468079     -0.00666440      0.11678368     -0.00044506      0.23834242      0.04469502      0.40412706     -0.01914148      0.05287289     -0.05994450      0.05905453     -0.01332431      0.00710695      0.00197742      0.01191005     -0.00345474     -0.00120735     -0.00213065      0.02093770     -0.00794184      0.01251522      0.07494465
     -0.15541087      0.20893912     -0.32362186     -0.13481240      0.24767728     -0.03060920     -0.21690811      0.07518393      0.01242999     -0.00944443     -0.05393171      0.37397595      0.02473170     -0.01312009     -0.00314469     -0.00207436      0.06846437     -0.00465917      0.29373818      0.02781656     -0.12350274     -0.00814752      0.11023631      0.48893777     -0.15195689      0.05070158     -0.22176613      0.04013315      0.06733420      0.26408793     -0.00193833      0.00816291     -0.02197288      0.14847908     -0.13025165      0.04365131
     -0.29300336     -0.01857062     -0.03426343     -0.04118806      0.03649110      0.40975208      0.22776897      0.09053085     -0.00006804      0.00482030      0.03292190     -0.28072411     -0.01763885      0.00687285      0.00192681      0.00203616     -0.03782420     -0.00453429      0.00097771      0.01748497     -0.02553076     -0.00025303     -0.01964429     -0.12175121      0.22728764     -0.07428576     -0.23730845      0.11552673      0.06684739      0.64504635     -0.00049046     -0.00402663     -0.00796135     -0.13482849      0.12939219     -0.03658398
      0.04206168     -0.02331484     -0.29564393      0.00108031     -0.05669504     -0.09714185      0.48773034     -0.51203684     -0.05372074      0.00514850     -0.02384755      0.11471861     -0.01127882      0.01064403     -0.00148770      0.00511709     -0.31644473      0.01144432     -0.02395389      0.05139635     -0.11213015      0.18883481     -0.44462727      0.13378362     -0.01687386      0.03041552     -0.02017040      0.08640552     -0.01562084      0.01197589      0.00152070     -0.00092197     -0.00430656      0.04515338     -0.04063465      0.01297257
